MAG,ANNEE,MOIS,CA
6200,2021,11,65214.060
4231,2021,11,56630.500
4787,2021,7,160545.410
4427,2021,10,269594.060
5652,2021,10,213849.180
5396,2021,10,241504.450
3828,2021,10,91872.490
1058,2021,11,78313.610
4334,2021,11,112646.230
6327,2021,11,157426.580
6213,2021,11,611795.160
7828,2021,9,8845.020
6744,2021,7,2766.150
6204,2021,2,3250.680
4297,2022,1,203094.900
4242,2022,1,396929.500
1044,2022,1,234851.780
5044,2021,12,335307.507
6374,2021,12,165167.050
4329,2022,1,120277.230
4358,2022,1,184847.851
2128,2021,12,11808.870
5680,2022,1,284084.260
4735,2021,12,334444.630
6890,2021,12,126566.256
1046,2021,11,142492.730
4970,2021,12,137528.240
5602,2021,12,354257.690
6981,2021,12,486756.950
5017,2022,1,480287.320
4352,2021,12,446056.030
1139,2021,11,142638.207
5390,2021,12,277226.750
5070,2021,11,350751.130
4976,2022,1,137015.940
5134,2021,12,280839.130
4171,2022,1,289501.490
5299,2022,1,217753.950
4197,2021,12,241110.530
4159,2022,1,57446.880
6257,2022,1,134546.143
6209,2022,1,537663.650
4223,2022,1,180132.520
5361,2021,12,192711.250
5465,2021,12,308329.620
4368,2021,12,109885.950
4386,2022,1,122133.970
4231,2021,12,61362.680
5547,2022,1,175367.180
5396,2021,12,250509.550
6845,2021,12,139269.350
6370,2021,12,183022.300
6700,2022,1,247850.350
5315,2022,1,306304.020
5196,2021,12,495559.759
4392,2021,12,211795.990
5517,2021,12,161521.240
4082,2021,12,107445.700
4278,2021,12,197397.810
5303,2021,12,321880.151
6264,2021,12,259591.460
4407,2021,12,221165.210
4791,2021,12,59975.570
4267,2021,12,197234.720
6601,2022,1,163165.550
5401,2022,1,248507.952
4141,2022,1,95430.340
6327,2021,12,164636.070
4196,2021,12,257198.420
1129,2021,11,86184.770
6085,2021,12,106415.710
5043,2021,12,340219.900
4127,2022,1,181371.590
6013,2021,12,83457.440
1119,2021,11,108726.418
4326,2022,1,158964.900
4213,2021,11,75482.160
5647,2022,1,318961.920
5502,2021,12,88308.780
5184,2022,1,265354.647
8613,2021,11,41717.780
5630,2021,11,53467.790
2149,2021,11,6721.000
1148,2021,11,47248.020
2144,2021,11,23641.022
2136,2021,11,8959.079
6731,2022,1,219359.430
4079,2021,12,174197.292
4324,2021,12,208685.250
4363,2021,12,256224.210
5486,2021,12,211856.919
4389,2021,12,282226.070
4959,2021,12,166376.220
8684,2022,1,145267.990
6736,2021,12,233305.220
5481,2022,1,406290.925
4307,2021,12,65491.870
1013,2022,1,156194.240
4133,2021,12,211116.150
6355,2021,12,97713.470
4814,2021,12,120092.720
6253,2021,12,111475.020
5619,2021,12,127275.590
4758,2021,12,278676.100
5339,2021,12,215193.200
6787,2021,12,197549.920
5927,2021,12,214217.540
6244,2022,1,180909.710
5268,2021,12,52030.440
6744,2021,12,101466.720
5070,2021,12,345751.430
1138,2021,11,148092.960
4846,2021,12,198622.310
4774,2022,1,161327.280
5663,2022,1,200311.310
6988,2022,1,206152.335
5018,2022,1,206089.566
8230,2022,1,599510.605
4034,2021,12,113849.451
5206,2021,12,140441.780
1163,2021,12,302632.220
6932,2022,1,40736.220
5735,2021,12,196938.330
6240,2021,12,276957.700
1129,2021,12,209519.170
4269,2021,12,188436.990
5306,2022,1,197113.270
1067,2021,12,393681.790
4465,2021,12,148409.940
4762,2021,12,183656.820
4280,2022,1,228817.050
6799,2022,1,202117.340
4234,2021,12,192395.320
6250,2021,12,174244.040
5408,2022,1,490911.020
5111,2022,1,257331.958
4364,2021,12,183630.990
6866,2021,12,303367.800
4136,2021,12,204234.690
4268,2022,1,40685.580
6321,2021,12,225406.280
6268,2022,1,178807.610
6243,2022,1,120426.060
5267,2022,1,274969.773
4214,2022,1,118802.390
4179,2021,12,227492.570
4782,2022,1,164540.410
4228,2021,12,103928.880
5414,2022,1,120448.290
1125,2022,1,236708.308
1148,2021,12,45660.930
6303,2021,12,304192.510
1121,2022,1,138825.390
6748,2022,1,208564.080
5578,2021,12,274081.416
5120,2022,1,155274.020
4274,2022,1,285954.210
4195,2022,1,180987.730
6083,2022,1,258583.440
5906,2021,12,200996.810
5522,2021,12,241651.300
4793,2022,1,62930.920
4339,2021,12,152700.230
4846,2022,1,153293.630
4979,2021,12,173928.790
6958,2022,1,206051.579
6311,2022,1,110958.526
4959,2022,1,129665.360
4254,2022,1,208980.860
4235,2022,1,237030.140
1187,2022,1,158952.690
1186,2022,1,148802.640
4778,2021,12,129759.840
1165,2022,1,115504.110
8744,2022,1,373397.300
5739,2021,12,291332.850
4819,2021,12,135468.190
4360,2021,12,135388.000
1019,2021,12,195649.660
8684,2021,12,139909.190
5243,2022,1,193005.790
4818,2021,12,254781.330
8367,2022,1,413983.507
5605,2021,12,285453.041
4234,2022,1,192638.100
6842,2022,1,244546.720
4425,2021,12,130091.860
2159,2021,11,5423.410
5578,2022,1,280303.109
6093,2021,12,152426.650
4277,2021,12,104234.690
4978,2021,12,227839.530
1153,2021,12,95101.670
8613,2021,12,42884.450
4793,2021,12,68583.820
5722,2022,1,145199.390
4113,2021,12,99995.480
5358,2022,1,195172.800
4208,2022,1,243394.020
5142,2021,12,57287.630
4209,2022,1,161423.960
6197,2022,1,105403.760
6240,2022,1,268210.440
4826,2022,1,156685.550
4415,2022,1,245312.330
4469,2022,1,143942.320
5259,2021,12,133195.760
5715,2022,1,257140.490
1156,2021,12,143285.990
1175,2022,1,153453.540
5363,2022,1,118989.080
5501,2022,1,146004.280
5027,2022,1,241703.072
4355,2021,12,125078.210
4150,2021,12,270886.099
1057,2022,1,116811.870
4355,2022,1,126725.980
4117,2021,12,95894.460
8045,2022,1,171868.208
4340,2021,12,143805.870
5630,2021,12,53795.610
4149,2022,1,463906.680
5375,2022,1,256464.748
4340,2022,1,155222.930
5082,2021,12,168564.160
1141,2022,1,98084.910
6264,2022,1,269969.480
6305,2022,1,164874.000
6339,2022,1,169865.660
4086,2022,1,191267.340
5413,2021,12,185822.950
6711,2021,12,240717.040
4207,2022,1,89771.030
6241,2022,1,139339.850
4965,2021,12,187133.130
2161,2022,1,18199.672
4333,2022,1,144109.380
1052,2021,12,113293.320
1014,2021,12,218184.550
5202,2022,1,315204.150
5208,2022,1,162928.540
6333,2021,12,244657.290
8315,2022,1,382374.160
5163,2021,12,203016.510
6041,2022,1,104511.400
6196,2021,12,69920.870
6762,2021,12,68609.700
6013,2022,1,83389.950
1153,2021,11,3007.360
2111,2021,11,4869.279
4190,2022,1,261503.910
4360,2022,1,144283.270
2116,2021,12,23187.443
2146,2021,12,4748.153
2113,2022,1,10884.993
1162,2022,1,90644.314
4845,2021,12,189612.110
5002,2022,1,66145.540
4286,2021,12,280744.990
8047,2022,1,349746.940
2171,2021,12,12119.786
4356,2022,1,13.770
1193,2022,1,34417.870
5194,2021,12,88940.100
2177,2021,12,22.990
2051,2022,1,15509.197
2184,2022,1,2759.547
2184,2021,12,16.400
2167,2021,12,0.000
6302,2022,2,125995.176
1140,2022,2,149299.470
6897,2022,2,154699.943
4364,2022,2,173152.670
4134,2022,2,134370.770
6770,2022,2,236862.660
5145,2022,2,171272.780
5253,2022,2,448577.880
5417,2022,2,260355.410
4218,2022,2,166138.720
4610,2022,2,78231.550
4370,2022,2,149499.230
5294,2022,2,276343.368
6991,2022,2,127386.260
1198,2022,1,26780.020
6013,2022,2,75935.460
4334,2022,2,109512.800
1198,2022,2,78724.690
4081,2022,2,220413.787
5413,2022,2,175306.030
5321,2022,2,129390.610
5252,2022,2,216724.880
5612,2022,2,180133.244
5529,2022,2,187161.660
4170,2022,2,227340.320
5438,2022,2,188471.350
4330,2022,2,142940.570
5567,2022,2,140470.953
5163,2022,2,175763.060
2140,2022,2,16730.632
6274,2022,2,120847.460
1030,2022,2,94477.738
4377,2022,2,196942.120
2117,2022,2,27895.770
8307,2022,2,119439.210
5092,2022,2,221550.440
1019,2022,2,176444.710
1152,2022,2,95782.600
4775,2022,2,166326.520
5295,2022,2,206146.500
4420,2022,2,62527.330
1020,2022,2,158161.260
5390,2022,2,266989.090
4380,2022,2,185558.890
5697,2022,2,140144.870
1196,2022,2,212541.690
6183,2022,2,125681.340
2127,2022,2,33022.150
4958,2022,2,98818.310
4259,2022,2,250533.050
2122,2022,2,48529.340
5070,2022,2,319984.860
4421,2022,2,198942.350
1166,2022,2,93017.930
1182,2022,2,83412.340
5018,2022,2,183301.884
5059,2022,2,219068.235
5583,2022,2,270275.260
6085,2022,2,97939.300
4813,2022,2,97431.630
4331,2022,2,145789.320
1151,2022,2,186654.290
4322,2022,2,245728.080
4196,2022,2,230890.650
6731,2022,2,182459.620
5206,2022,2,126117.880
5243,2022,2,175838.120
2106,2022,2,64300.750
5580,2022,2,276277.270
4304,2022,2,76920.190
1156,2022,2,162115.410
5129,2022,2,226494.600
4146,2022,2,211990.320
6177,2022,2,62476.464
6859,2022,2,236259.650
4273,2022,2,274912.840
6712,2022,2,190588.450
4114,2022,2,142024.900
1187,2022,2,155821.710
6240,2022,2,240486.430
5542,2022,2,191233.916
1148,2022,2,43066.290
8684,2022,2,138568.520
5067,2022,2,507768.188
1157,2022,2,41356.914
1125,2022,2,197367.780
6327,2022,2,151607.120
4298,2022,2,131657.670
2145,2022,2,15438.617
4323,2022,2,362286.888
5575,2022,2,128918.730
1044,2022,2,214854.230
4279,2022,2,190427.400
5310,2022,2,132808.520
4220,2022,2,125602.520
2154,2022,2,13584.392
6064,2022,2,234133.610
4979,2022,2,134310.880
7341,2022,2,147705.180
5396,2022,2,214866.100
4223,2022,2,158647.090
4834,2022,2,120746.170
5541,2022,3,199172.947
4242,2022,3,407251.850
5462,2022,3,382278.220
5671,2022,3,271704.392
5036,2022,3,360665.440
5637,2022,3,725586.076
5569,2022,3,493200.798
6231,2022,3,349214.460
5501,2022,3,137133.430
6877,2022,3,125576.710
5680,2022,3,284373.290
4378,2022,3,161006.270
4956,2022,3,203720.690
4277,2022,3,115976.820
4369,2022,3,117633.260
6183,2022,3,142097.210
4107,2022,3,254334.991
1064,2022,3,94187.668
6738,2022,3,253375.258
4613,2022,3,197643.660
5121,2022,3,536384.460
4171,2022,3,296210.320
1015,2022,3,135446.950
6160,2022,3,94053.420
5400,2022,3,162550.030
5163,2022,3,197779.200
4223,2022,3,186089.800
5313,2022,3,139266.921
8685,2022,3,145095.960
4819,2022,3,124654.840
4406,2022,3,80602.590
6355,2022,3,114494.750
4742,2022,3,96375.630
1158,2022,3,100380.035
4380,2022,3,222901.930
4270,2022,3,161198.560
4081,2022,3,252991.721
6769,2022,3,203081.370
5523,2022,3,228841.066
6262,2022,3,236631.380
5516,2022,3,278309.590
5542,2022,3,204414.655
4469,2022,3,143511.560
5134,2022,3,322491.110
5583,2022,3,301746.450
4324,2022,3,230397.110
4425,2022,3,122923.430
4831,2022,3,162948.140
4363,2022,3,241902.480
2051,2022,3,26349.355
2123,2022,3,55258.400
5260,2022,3,215176.890
4815,2022,3,141922.160
4279,2022,3,222529.470
6199,2022,3,397226.910
5306,2022,3,192495.100
5522,2022,3,240764.550
4975,2022,3,158328.840
5697,2022,3,174165.850
7515,2022,3,199938.320
1028,2022,3,143682.570
5455,2022,3,15712.700
4791,2022,3,70730.500
6950,2022,3,150940.080
2171,2022,3,26179.688
6204,2022,3,116384.570
4227,2022,3,260061.760
4257,2022,3,143311.420
5179,2022,3,141981.080
6331,2022,3,96661.040
1230,2022,3,96806.870
8007,2022,3,636898.762
6698,2022,3,142808.870
1174,2022,3,101364.700
6987,2022,3,19850.570
5612,2022,3,209616.423
4034,2022,3,122708.267
8047,2022,3,387266.210
8688,2022,3,142909.720
5575,2022,3,150688.090
4409,2022,3,181729.970
4823,2022,3,117006.070
4420,2022,3,78704.960
6399,2022,3,79216.480
2138,2022,3,6259.034
6799,2022,3,205156.200
6988,2022,3,203745.925
6126,2022,3,126376.040
4253,2022,3,7236.070
1058,2022,3,32661.870
2140,2022,3,18905.539
2216,2022,3,3806.250
2105,2022,3,1165.400
1224,2022,3,7329.798
6199,2022,4,406839.120
6845,2022,4,158734.980
5055,2022,4,216448.830
5011,2022,4,351380.940
1115,2022,4,263233.290
1064,2022,4,95407.958
5613,2022,4,166030.010
5036,2022,4,362991.471
8230,2022,4,485712.735
6637,2022,4,41335.290
6834,2022,4,192739.674
1044,2022,4,235360.790
4737,2022,4,271084.420
4392,2022,4,207328.090
4820,2022,4,231672.690
5681,2022,4,259359.760
6832,2022,4,185527.262
1167,2022,4,63645.360
4419,2022,4,216331.740
1193,2022,4,67612.720
6284,2022,4,289547.360
1155,2022,4,209291.446
4363,2022,4,249157.900
6955,2022,4,205423.860
5035,2022,4,172196.390
4957,2022,4,109918.090
5058,2022,4,132738.810
6361,2022,4,207141.960
6183,2022,4,147942.850
4275,2022,4,165682.970
4742,2022,4,96237.000
5680,2022,4,277965.650
1166,2022,4,115340.500
4181,2022,4,105819.970
1225,2022,4,41218.381
8047,2022,4,396946.620
5227,2022,4,110970.050
4764,2022,4,202510.480
5002,2022,4,64581.580
4107,2022,4,256421.528
4406,2022,4,86675.630
4088,2022,4,148617.960
6273,2022,4,171059.747
5348,2022,4,221539.780
6335,2022,4,145270.400
1138,2022,4,228404.230
5229,2022,4,517243.210
1175,2022,4,176815.812
1190,2022,4,64853.535
4782,2022,4,156577.720
5142,2022,4,53615.470
4321,2022,4,128106.860
2116,2022,4,31682.563
4336,2022,4,170344.010
4258,2022,4,205808.001
6341,2022,4,270088.680
6331,2022,4,97062.160
2172,2022,4,49565.060
1194,2022,4,56344.740
6228,2022,4,206298.349
5326,2022,4,272273.930
4213,2022,4,63814.050
4312,2022,4,214700.278
2175,2022,4,1444.778
5647,2022,4,315763.360
5735,2022,4,218288.480
6329,2022,4,575534.430
5450,2022,4,158996.950
2111,2022,4,26306.033
5063,2022,4,443227.040
2108,2022,4,38473.137
4791,2022,4,65735.500
5671,2022,4,264348.624
5652,2022,4,216289.830
1213,2022,3,9139.930
2127,2022,4,31049.820
4081,2022,4,265209.001
4267,2022,4,205635.350
2123,2022,4,25588.430
6330,2022,4,103155.886
6248,2022,4,209585.720
5417,2022,4,276203.220
4961,2022,4,98272.350
5398,2022,4,245778.650
1148,2022,4,49505.580
5694,2022,4,413665.291
2176,2022,4,9033.139
2211,2022,3,1558.839
2153,2022,4,96978.210
4739,2022,5,120845.567
6196,2022,5,75417.700
5315,2022,5,305638.870
5722,2022,5,191617.450
5613,2022,5,172840.620
4191,2022,5,300949.276
4254,2022,5,201725.790
4341,2022,5,312297.500
4778,2022,5,124454.440
4975,2022,5,160648.560
4407,2022,5,229397.180
4290,2022,5,197422.120
5487,2022,5,182215.280
6242,2022,5,226051.728
5928,2022,5,346108.816
8206,2022,5,341848.093
6872,2022,5,257544.681
4360,2022,5,137760.190
6942,2022,5,157388.890
4613,2022,5,205553.360
5361,2022,5,194722.068
5241,2022,5,158043.980
5483,2022,5,393370.740
6257,2022,5,150572.494
4380,2022,5,213340.060
5529,2022,5,220455.570
2150,2022,5,123066.511
6369,2022,5,359767.180
4354,2022,5,182603.570
1021,2022,5,65267.270
4244,2022,5,108382.350
4220,2022,5,154628.350
4086,2022,5,238017.280
4735,2022,5,396590.990
6329,2022,5,588569.480
5465,2022,5,307089.670
6739,2022,5,153809.410
6126,2022,5,124871.910
6244,2022,5,187920.400
5242,2022,5,238337.740
6388,2022,5,108662.660
1216,2022,5,234638.999
1212,2022,5,210990.700
4169,2022,5,159831.140
5247,2022,5,264438.410
5436,2022,5,273340.400
5656,2022,5,136796.182
1115,2022,5,261598.410
4194,2022,5,189847.890
4226,2022,5,291778.160
5446,2022,5,119886.496
1224,2022,5,85101.683
5333,2022,5,199712.180
6637,2022,5,45972.490
6355,2022,5,147070.000
1278,2022,5,60766.930
4961,2022,5,99472.250
5202,2022,5,319501.240
6160,2022,5,100483.030
2184,2022,5,13524.813
4293,2022,5,116112.960
4366,2022,5,109418.460
2215,2022,5,9917.119
6188,2022,5,168714.500
2201,2022,4,3391.115
6968,2022,5,186534.228
2180,2022,5,20449.564
4355,2022,5,116156.730
4469,2022,5,136369.660
2221,2022,4,116.692
1054,2022,5,98725.360
5438,2022,5,210858.850
1247,2022,5,66151.259
4245,2022,5,403923.840
4960,2022,5,57965.920
5163,2022,5,205327.540
4235,2022,5,229290.440
5184,2022,5,249900.730
8156,2022,5,234695.290
4386,2022,5,127199.490
6737,2022,5,188819.960
1278,2022,4,2213.780
6700,2022,5,256713.890
5760,2022,5,128483.240
4336,2022,5,180347.590
6253,2022,5,108374.320
5104,2022,5,124239.870
1013,2022,5,116559.140
4253,2022,5,2187.930
1156,2022,5,299951.750
5120,2022,5,156034.856
4776,2022,5,122309.760
2133,2022,5,45889.560
5164,2022,5,403107.468
5123,2022,5,200692.490
2158,2022,5,43224.620
6214,2022,5,205364.550
8613,2022,5,119305.130
4345,2022,5,142885.500
7515,2022,5,209274.040
2218,2022,5,10836.497
2199,2022,5,1383.632
4325,2022,5,204273.730
5567,2022,5,149730.787
2232,2022,4,72.000
2204,2022,5,4310.865
4209,2022,6,163428.730
5516,2022,6,289408.812
4249,2022,6,418805.780
1161,2022,6,114589.290
1175,2022,6,190750.174
4373,2022,6,278417.370
5663,2022,6,205526.350
5180,2022,6,232399.990
4419,2022,6,235586.690
6274,2022,6,168879.400
6353,2022,6,290265.820
5450,2022,6,159783.790
6339,2022,6,189206.040
5244,2022,6,158162.550
6240,2022,6,298806.218
4194,2022,6,190980.230
5009,2022,6,281119.360
4243,2022,6,229502.630
4220,2022,6,159787.350
6706,2022,6,186787.170
4277,2022,6,109681.320
8111,2022,6,177852.668
1108,2022,6,145035.480
6257,2022,6,187448.607
4407,2022,6,224508.920
1227,2022,6,131345.229
4412,2022,6,128677.815
5073,2022,6,307824.120
4197,2022,6,307877.730
5252,2022,6,249146.310
5446,2022,6,134232.828
1286,2022,6,50751.901
6285,2022,6,247422.910
2216,2022,6,18120.273
8307,2022,6,142447.890
5438,2022,6,212033.270
5630,2022,6,63406.880
5031,2022,6,331252.880
4378,2022,6,181848.590
5396,2022,6,267677.740
1163,2022,6,359246.030
5163,2022,6,203535.780
6013,2022,6,84299.640
4343,2022,5,6918.250
6799,2022,6,241907.740
6291,2022,6,171730.129
2142,2022,6,15853.778
5005,2022,6,439100.739
2171,2022,6,31471.740
4425,2022,6,116621.320
4222,2022,1,205282.216
4738,2022,1,340708.780
1007,2021,12,259291.840
6176,2021,12,18503.060
8688,2022,1,135164.140
2154,2021,12,29.100
6799,2022,2,178031.660
8019,2022,2,347208.560
8043,2022,2,256210.860
4814,2022,2,97952.360
8744,2022,2,330104.070
4770,2022,3,210335.210
6897,2022,3,182613.770
5003,2022,3,318573.490
6370,2022,3,175070.650
6064,2022,3,284859.661
4826,2022,3,165061.930
4292,2022,3,92861.710
4775,2022,3,191340.810
1175,2022,3,172540.267
5413,2022,3,200234.460
5565,2022,3,424820.870
1115,2022,3,286415.800
2195,2022,3,4654.070
4848,2022,4,173742.680
5390,2022,4,296782.900
5507,2022,4,143818.740
4370,2022,5,176959.080
4764,2022,5,201680.560
4843,2022,5,235472.120
4308,2022,5,123011.930
2188,2022,5,39614.749
4151,2022,5,427054.219
4068,2022,5,176685.700
4307,2022,5,66309.500
5400,2022,5,172228.730
6875,2022,5,169081.510
4962,2022,5,118649.300
2165,2022,5,12471.450
5202,2022,6,335371.780
6321,2022,6,240187.540
5196,2022,6,494852.792
5465,2022,6,292302.530
6818,2022,6,231803.420
5671,2022,6,247607.374
5320,2022,6,342930.690
4416,2022,6,163909.120
6268,2022,6,182655.447
5578,2022,6,306352.044
6323,2022,6,256825.730
4100,2022,6,152687.650
2243,2022,6,391.394
4391,2022,6,154503.110
6209,2022,6,532309.030
4970,2022,6,116367.130
6970,2022,6,592761.580
4975,2022,6,164017.460
1119,2022,6,171465.976
6262,2022,6,210459.730
1013,2022,6,128098.800
6950,2022,6,130784.890
5299,2022,6,211715.570
2117,2022,6,36904.470
1193,2022,6,62291.730
4366,2022,6,108988.360
4968,2022,6,136154.680
4196,2022,6,257450.260
4341,2022,6,326193.380
4605,2022,6,350590.150
2232,2022,6,2444.180
4333,2022,6,146649.370
4962,2022,6,115560.220
1194,2022,6,71852.700
4386,2022,6,131944.700
5010,2022,6,109997.090
5011,2022,6,347094.900
5742,2022,6,177889.850
4394,2022,6,142144.300
4159,2022,6,68837.690
4851,2022,6,267642.820
2160,2022,6,5040.030
7515,2022,6,203587.390
4775,2022,6,205416.510
6609,2022,6,114747.180
5348,2022,6,235459.570
2133,2022,6,49001.600
1264,2022,6,90562.010
1182,2022,6,108125.040
4227,2022,6,297255.010
4826,2022,6,167995.100
4764,2022,6,200414.990
5689,2022,6,154157.540
5043,2022,6,374501.150
4313,2022,6,262575.340
6778,2022,6,123802.440
1021,2022,6,64964.200
6327,2022,6,165866.470
1020,2022,6,171379.250
1191,2022,6,144575.887
2177,2022,6,17365.974
2249,2022,6,185.910
3838,2022,6,2.400
5143,2022,7,484375.890
6323,2022,7,227637.360
6738,2022,7,247843.714
6183,2022,7,148183.500
5483,2022,7,371335.970
6188,2022,7,175379.330
6256,2022,7,246523.960
5580,2022,7,254909.070
5015,2022,7,445708.641
7515,2022,7,221181.010
4820,2022,7,205821.340
4978,2022,7,197822.100
4819,2022,7,121740.540
4966,2022,7,62025.430
4968,2022,7,145263.770
4976,2022,7,132588.330
4824,2022,7,119143.660
7574,2022,7,290445.890
1067,2022,7,399191.970
5229,2022,7,552413.408
1150,2022,7,199019.150
5647,2022,7,268646.320
5022,2022,7,291059.911
4195,2022,7,155816.220
1243,2022,7,131935.270
1169,2022,7,151085.788
4100,2022,7,144652.580
5043,2022,7,352610.320
4322,2022,7,253410.570
4094,2022,7,306925.010
5457,2022,7,216991.481
4242,2022,7,392684.600
8318,2022,7,204137.941
4761,2022,7,181317.190
1129,2022,7,272388.730
1318,2022,7,131312.490
1198,2022,7,110932.960
2150,2022,7,137928.764
6968,2022,7,186212.750
6361,2022,7,206775.340
8362,2022,7,182119.755
4170,2022,7,262291.720
1267,2022,7,65940.197
4354,2022,7,149939.740
6241,2022,7,132833.741
5003,2022,7,288757.140
4791,2022,7,83292.200
4209,2022,7,151476.490
1103,2022,7,244304.880
4206,2022,7,116932.800
5045,2022,7,511809.860
4368,2022,7,157747.650
4243,2022,7,218130.530
5011,2022,7,346874.590
1270,2022,7,92875.670
5307,2022,7,255618.350
5318,2022,7,142122.290
4964,2022,7,138429.610
5348,2022,7,221035.080
4269,2022,7,203138.290
6261,2022,7,120189.330
4345,2022,7,129090.790
5569,2022,7,471260.160
4205,2022,7,172199.500
4250,2022,7,140560.820
6374,2022,7,162446.600
5927,2022,7,199954.410
5202,2022,7,285002.680
6388,2022,7,103692.270
5002,2022,7,6637.850
4764,2022,7,220677.470
5906,2022,7,225149.550
4252,2022,7,140751.770
1160,2022,7,52152.491
1246,2022,7,251964.040
1284,2022,7,72086.870
6330,2022,7,111664.060
1293,2022,7,66564.050
1030,2022,7,128880.152
1124,2022,7,146459.240
1255,2022,7,42912.527
6712,2022,7,226030.880
6160,2022,7,108535.620
5450,2022,7,143805.410
1162,2022,7,85176.155
1117,2022,7,54970.337
2240,2022,7,12709.454
2057,2022,7,57740.080
4969,2022,7,85776.920
1125,2022,7,195749.590
2140,2022,7,16339.963
5010,2022,7,102386.790
5230,2022,7,132020.260
2200,2022,7,24071.798
4841,2022,7,118679.600
2170,2022,7,4597.480
2155,2022,7,52704.950
2120,2022,7,13549.885
2219,2022,7,20702.415
2154,2022,7,21371.877
2224,2022,7,22556.498
46,2022,7,15256.514
77,2022,7,1444.102
2250,2022,7,18702.573
2179,2022,7,9165.238
2176,2022,7,1223.700
2157,2022,7,23878.480
2262,2022,7,362.650
1028,2022,8,180577.050
5522,2022,8,211337.790
6373,2022,8,400085.680
4220,2022,8,134835.970
4085,2022,8,165743.930
5637,2022,8,577711.436
5483,2022,8,331331.240
4365,2022,8,239400.410
4353,2022,8,146816.100
5722,2022,8,143465.580
6834,2022,8,157664.692
5321,2022,8,106411.310
4263,2022,8,166121.360
6247,2022,8,187587.520
6274,2022,8,141187.800
5656,2022,8,127101.854
6213,2022,8,505561.938
6958,2022,8,184463.107
4280,2022,8,180749.400
1123,2022,8,138095.880
4411,2022,8,175220.640
4788,2022,8,157020.410
1264,2022,8,84942.130
5438,2022,8,185023.000
6258,2022,8,272251.890
5018,2022,8,210254.221
8007,2022,8,535515.001
6706,2022,8,145497.400
1190,2022,8,48704.133
6330,2022,8,96419.079
5253,2022,8,362612.810
8004,2022,8,399672.030
5164,2022,8,347602.710
4262,2022,8,217590.870
4150,2022,8,184099.220
5345,2022,8,109960.630
5083,2022,8,146127.414
1019,2022,8,172045.330
6341,2022,8,247404.950
5578,2022,8,246909.783
4760,2022,8,141184.710
5055,2022,8,198332.830
5242,2022,8,176635.610
5298,2022,8,203673.760
4223,2022,8,138597.190
4259,2022,8,257180.290
6799,2022,8,224125.308
5390,2022,8,108484.720
1174,2022,8,95734.290
5351,2022,8,114437.949
1312,2022,8,136287.530
5045,2022,8,469075.610
4145,2022,8,122896.265
5358,2022,8,244867.770
4613,2022,8,155330.110
1198,2022,8,101093.710
5134,2022,8,245583.740
1173,2022,8,88408.600
6326,2022,8,193648.260
1046,2022,8,140914.150
5524,2022,8,165249.490
6197,2022,8,85739.300
5400,2022,8,122850.560
1327,2022,8,72229.020
4842,2022,8,190149.270
4834,2022,8,126194.290
4964,2022,8,138431.330
1280,2022,8,38286.327
5757,2022,8,60784.430
5375,2022,8,142464.560
4243,2022,8,187663.900
1275,2022,8,122605.270
1117,2022,8,45851.212
1263,2022,8,166998.490
1258,2022,8,134530.385
4455,2022,8,161369.590
5481,2022,8,307020.202
1129,2022,8,236608.070
5613,2022,8,153851.283
6361,2022,8,178019.390
6175,2022,8,166206.820
5599,2022,8,129227.520
5802,2022,8,88698.140
4284,2022,8,151010.660
1267,2022,8,58305.460
1121,2022,8,102059.550
8706,2022,8,94851.360
5034,2022,8,199912.279
6278,2022,8,75798.340
4197,2022,8,197695.910
1057,2022,8,58963.150
6200,2022,8,49600.060
5313,2022,8,103792.926
4270,2022,8,131344.020
6171,2022,8,71475.490
1142,2022,8,97571.680
5671,2022,8,201797.280
6399,2022,8,58608.382
6311,2022,8,118214.656
1137,2022,8,53410.580
5064,2022,8,130261.810
5142,2022,8,37242.900
2159,2022,8,17413.380
2242,2022,8,8947.210
2212,2022,8,8928.575
2185,2022,8,8845.430
2176,2022,8,488.960
2170,2022,8,3342.529
4462,2022,8,4936.300
6609,2022,8,15784.170
2186,2022,8,14438.191
1234,2022,8,43770.370
1294,2022,8,13243.507
9412,2022,8,18005.550
2282,2022,8,1483.238
2135,2022,8,397.480
1390,2022,8,10177.780
6121,2022,9,154729.970
4081,2022,9,259815.042
4336,2022,9,174074.500
5619,2022,9,149810.250
6156,2022,9,148692.677
5365,2022,9,245787.720
5318,2022,9,131714.040
6744,2022,9,85646.660
4085,2022,9,197858.440
4139,2022,9,242771.240
4353,2022,9,170797.260
5307,2022,9,240245.190
6782,2022,9,134502.965
6769,2022,9,191443.660
5129,2022,9,248609.220
6377,2022,9,141719.610
4307,2022,9,57603.920
4068,2022,9,177292.020
4427,2022,9,255080.780
1162,2022,9,34520.357
6291,2022,9,170235.653
6888,2022,9,303076.222
4277,2022,9,116183.950
6041,2022,9,121508.433
5306,2022,9,190488.190
5043,2022,9,370150.780
1176,2022,9,353675.160
5739,2022,9,325844.053
8019,2022,9,376575.071
4195,2022,9,178945.910
5067,2022,9,557155.569
6122,2022,9,172905.660
6269,2022,9,126495.865
6259,2022,9,259596.910
4764,2022,9,190752.750
5315,2022,9,290507.870
4193,2022,9,127648.015
4738,2022,9,315284.830
6361,2022,9,193446.830
